mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,zcr,spectral_centroid,chroma,label
-392.07407,46.734047,26.114521,14.11757,6.8666487,-6.8006988,-18.684711,-19.662376,-11.789433,-8.817714,-13.46032,-9.36184,-4.0249248,0.17623336226851852,1817.6563362498825,0.45106044,spoof
-314.25168,66.39803,12.818154,24.77594,-7.3688703,-17.528988,-27.015919,-22.802425,-14.063017,-14.783912,-10.15627,-9.893337,-4.3268533,0.13796099494485295,1618.2013051333518,0.40029502,spoof
-299.76218,70.99609,6.761975,7.911532,-4.4735656,-17.820585,-27.41131,-24.443516,-10.507837,-6.1017637,-10.09479,-6.268208,-3.782469,0.15938734734195403,1612.9744815206398,0.3976096,spoof
-284.39603,57.77456,8.526136,19.583015,-9.683108,-14.185418,-25.932543,-26.278755,-14.292261,-12.661866,-11.4391,-9.5978365,-3.4087858,0.16802383814102564,1932.0073908525317,0.37222275,spoof
-316.45175,79.42641,18.649065,20.246592,-4.5928526,-11.905398,-28.369225,-28.21641,-12.971437,-12.210643,-12.180027,-12.531392,-4.1157675,0.12642415364583334,1599.6474683115537,0.35914436,spoof
-313.47095,55.26152,21.83498,26.720098,-0.72138196,-10.469781,-23.944202,-22.998928,-14.16368,-11.499284,-10.786373,-7.4408226,-2.2315109,0.13938315083661418,1734.7778176753202,0.3709113,spoof
-319.6861,66.59921,10.876626,19.242964,-7.9029465,-13.004744,-26.634562,-22.672306,-10.25718,-10.2060585,-11.0223,-9.633674,-4.021724,0.1417865175189394,1657.678459400967,0.39781624,spoof
-334.34222,30.511854,22.142513,15.829434,0.7865965,-9.324019,-18.935831,-16.920008,-13.49787,-7.245397,-11.054361,-4.398585,-3.944236,0.18480617717161016,1939.837940322284,0.41941696,spoof
-366.56924,66.07469,2.839725,14.875874,-8.938962,-12.73474,-21.258175,-23.482416,-11.506619,-12.583951,-7.2774143,-12.057644,-4.4836245,0.12227576417349727,1624.0183378448564,0.43443245,spoof
-319.48328,79.165955,8.969878,15.239222,-3.5126636,-13.967858,-28.978848,-26.66809,-12.73181,-11.316455,-11.202074,-11.593756,-3.7109845,0.12526236007462688,1502.3113162850977,0.4159492,spoof
-381.0543,51.511337,20.82505,17.576878,-2.2459016,-11.5713005,-19.725414,-22.189962,-14.034123,-11.127664,-13.208271,-8.730497,-3.5874012,0.14351029829545456,1880.8675897709156,0.41508734,spoof
-421.84747,32.665737,20.90736,10.256154,4.2854514,-2.2261443,-19.802774,-15.722909,-10.213524,-4.4406767,-11.160443,-3.4824407,-2.6679926,0.32002226289335667,2743.6409937983426,0.4791706,spoof
-349.46487,69.89727,14.699476,11.667425,-3.9585583,-7.225224,-23.40146,-28.152771,-13.106978,-9.686757,-10.42795,-9.243542,-4.2910876,0.15422289299242425,1718.6548056682584,0.38767415,spoof
-363.91037,63.186142,10.388736,16.037317,0.41748232,-10.180788,-22.352856,-23.906366,-13.337853,-10.709894,-10.256214,-9.173564,-1.8210964,0.11384595788043478,1461.5193608021875,0.40225056,spoof
-365.84174,54.20835,6.3101997,8.394233,-3.5707881,-12.333259,-22.99515,-21.670233,-11.524202,-10.699242,-8.902809,-8.721366,-5.7634163,0.16411994485294118,1926.782500617877,0.4297487,spoof
-364.97717,51.544746,13.298348,24.108791,-6.7492013,-16.452715,-24.922754,-23.689919,-14.730369,-13.012772,-8.309542,-9.198791,-3.537346,0.17265625,1990.3523717667556,0.41374782,spoof
-372.11172,44.22285,5.1571465,3.1531894,-0.47678083,-7.05131,-14.712993,-15.789122,-8.06336,-5.5692954,-7.896596,-6.889204,-3.3020837,0.13393675250771606,1579.2214549214118,0.4355114,spoof
-348.56378,67.57232,7.8030047,15.870106,-6.590495,-12.14179,-24.92361,-23.745823,-10.712468,-11.515028,-9.2319565,-10.451132,-3.7241158,0.14151798282657657,1640.2140556651339,0.43351898,spoof
-352.72888,80.19475,13.885823,22.153044,-4.609826,-11.8660345,-25.341724,-27.409952,-13.611344,-12.192422,-9.31963,-11.179635,-1.3911648,0.10958116319444444,1545.1849441966815,0.3990751,spoof
-366.4403,62.735916,3.2168427,15.378292,-7.206133,-13.857633,-21.96999,-21.708818,-10.289689,-11.198712,-7.6139903,-10.66712,-3.4873087,0.13555617559523808,1614.7596591207696,0.46008086,spoof
-365.8781,52.090717,30.599674,27.281048,5.5556808,-7.9201136,-19.354628,-19.65194,-14.619208,-10.856108,-12.397442,-7.9710274,-3.3180912,0.14161152742346939,1779.9956940810428,0.40487006,spoof
-415.3567,54.6657,12.305455,17.088097,2.8202457,-8.333648,-19.051123,-19.477144,-10.439994,-11.28553,-9.387883,-6.821579,0.03697181,0.13301385309278352,1712.8337014224492,0.44143206,spoof
-335.37854,66.19205,11.147368,9.755824,-0.043263935,-9.677731,-23.850567,-24.070993,-10.876845,-10.956696,-9.3405075,-10.493675,-3.8758948,0.15874829338592233,1750.772754075755,0.4227001,spoof
-344.8516,52.08931,15.112425,16.740953,-3.8935218,-12.504337,-23.009203,-22.509846,-13.359167,-10.806107,-11.93912,-7.572917,-2.8469462,0.16107342694256757,1862.4789779896398,0.38309425,spoof
-328.99088,67.22746,7.937838,25.850016,-7.2097707,-17.744736,-25.501059,-23.882076,-13.644887,-12.5651,-9.3104725,-8.265395,-1.5850852,0.10590977822580645,1294.2373930086083,0.35782614,spoof
-335.00266,66.1947,2.0075884,19.424427,-7.3717837,-16.487013,-26.861723,-24.634508,-11.884223,-12.616396,-7.504489,-9.485796,-3.649741,0.13291196469907407,1575.1002908237663,0.4074138,spoof
-339.5661,78.75221,15.833211,23.342457,-4.84099,-11.045175,-23.038975,-25.36891,-12.7270155,-13.783136,-10.080263,-12.096741,-2.400426,0.09947659676535088,1417.3722818967906,0.39313525,spoof
-377.76938,32.03433,14.006583,11.916985,-0.7415938,-5.991526,-13.862734,-14.000241,-11.856116,-8.212492,-10.479589,-6.430772,-4.7194223,0.10149838226010101,1496.2598989247806,0.46224678,spoof
-386.14542,40.879017,19.708672,14.64317,-3.4949129,-6.660544,-16.455036,-18.212383,-11.959741,-10.056622,-11.066832,-6.054585,-3.9007316,0.12766450026939655,1585.0807692310184,0.43000033,spoof
-314.63846,77.14266,13.211805,16.278927,-7.367272,-12.261345,-24.318514,-25.619518,-14.539525,-9.165226,-10.46158,-7.3776703,-3.5016465,0.10565260898919752,1334.4336189052417,0.31371078,spoof
-345.08908,39.16383,15.312412,13.19889,-4.740981,-11.006573,-19.430899,-17.002083,-11.605745,-6.2264037,-10.854457,-6.4430904,-4.5688453,0.15788777669270834,1856.2409230896394,0.43186107,spoof
-424.54755,39.64531,2.41317,4.3223996,0.70797855,-1.8705531,-10.631342,-13.43508,-5.010618,-5.600942,-6.2401443,-7.888335,-3.2097592,0.11419412364130435,1545.7421923695683,0.48824847,spoof
-318.19046,52.936916,14.984841,22.787098,-3.6877172,-9.668008,-19.885588,-20.736055,-12.56973,-10.046335,-10.897172,-8.047566,-3.4084492,0.13389052353896103,1660.4491563768531,0.38140723,spoof
-332.49463,78.838066,14.536725,23.542189,-1.8955681,-10.202147,-23.699478,-25.668764,-13.26678,-12.056685,-11.01858,-11.202364,-1.4789656,0.10267264887971699,1330.6976688228783,0.37755325,spoof
-327.96298,79.568115,8.805675,15.579966,-11.841974,-17.766775,-12.561003,-23.38029,-9.766517,-17.443438,-14.315527,-7.205751,-14.386033,0.1320675580929487,1618.5652298982282,0.37186748,spoof
-374.4478,88.94264,-7.8013325,6.341575,-8.96638,-15.704262,-11.98997,-21.412724,-6.946143,-15.510355,-17.173513,-7.638879,-12.930277,0.10629790683962265,1422.0479466915895,0.40530923,spoof
-367.8471,78.154175,13.57448,13.1568775,-2.3494666,-9.531748,-12.678251,-19.997581,-10.913828,-15.07128,-15.413723,-8.781306,-10.403368,0.10150286259541985,1392.123101427247,0.41726342,spoof
-319.78928,77.27657,-4.174642,16.489399,-14.211221,-22.698618,-12.609325,-23.325176,-9.466144,-17.254848,-13.405234,-7.008533,-13.236712,0.14322743517287234,1723.4176340280596,0.42434075,spoof
-272.51288,68.227974,13.730592,31.843401,-9.2584505,-17.289165,-10.885881,-21.699432,-12.982437,-18.273224,-13.394593,-8.0612335,-12.898505,0.14735736268939395,1738.0984199148306,0.33017406,spoof
-335.63388,73.172455,6.437775,16.949133,-7.2637196,-14.702801,-11.5139265,-18.966902,-8.60013,-16.53733,-16.272278,-7.144168,-11.65497,0.1270464728860294,1557.8379593086963,0.40146783,spoof
-317.93634,77.674484,5.5138555,10.900939,-8.928283,-17.804485,-14.33365,-19.51127,-8.648298,-13.917112,-14.11755,-5.7329025,-11.606178,0.148406982421875,1625.4843215272558,0.39962593,spoof
-413.52072,65.6317,-2.5395963,21.130524,-10.031237,-16.82204,-9.100644,-20.580353,-8.906406,-15.883537,-12.681631,-6.9142966,-11.727108,0.11350264460403726,1644.2328714618195,0.42738098,spoof
-318.99353,78.575005,-0.2826861,15.494901,-14.368842,-15.443652,-13.982473,-20.18364,-8.285912,-15.198671,-13.982786,-7.143198,-11.993169,0.13774701286764707,1631.2214570453143,0.40143374,spoof
-410.81213,68.841644,9.011099,9.100555,-7.293565,-12.3903885,-11.342918,-16.784836,-10.218773,-15.445178,-14.851311,-7.6995516,-10.535927,0.11491325309684684,1495.0753660805744,0.44672805,spoof
-276.7555,64.09573,14.694007,32.74004,-9.99155,-20.023378,-11.453226,-22.68146,-13.656798,-17.831577,-13.1428995,-6.895122,-11.772922,0.13595430968237704,1765.8268969846033,0.35190728,spoof
-368.2262,80.703094,-4.1685915,13.235516,-8.374686,-18.649109,-11.766342,-18.930744,-8.623912,-14.090588,-12.699886,-6.060588,-12.473411,0.11667548285590278,1485.0099508132296,0.418434,spoof
-312.01126,78.05958,18.239538,14.678303,-8.199825,-12.420757,-13.27619,-22.630705,-12.097671,-17.244726,-13.729379,-8.155263,-11.55577,0.14666698424796748,1729.42502421795,0.38117713,spoof
-356.2945,59.62877,15.11378,20.021948,-3.0536668,-13.190856,-12.66172,-20.159595,-13.250392,-15.816891,-12.366851,-7.80737,-10.518211,0.14650950712316177,1825.6458258844139,0.41385382,spoof
-383.6218,62.40774,12.329192,21.518126,-8.0156975,-13.792338,-7.3311834,-18.423481,-12.008789,-15.215972,-12.86155,-7.304112,-8.481938,0.09826860271516394,1496.8714463198892,0.42503977,spoof
-306.6544,70.8088,15.878898,27.099398,-8.758526,-17.75906,-13.297012,-24.986252,-15.119534,-19.259243,-13.431934,-7.3861217,-12.636107,0.14133886147660818,1753.2447110753642,0.38161963,spoof
-358.4809,54.74178,26.024147,29.411411,-5.7261806,-12.267184,-9.096897,-21.156494,-15.24579,-17.758533,-14.695663,-7.8175073,-9.800321,0.1197933274872449,1560.724016694004,0.41208,spoof
-381.07605,82.29984,-5.932633,7.8451195,-9.162958,-16.481222,-11.157251,-22.839134,-6.2672167,-13.882349,-14.463716,-6.9460416,-13.403216,0.10778029421542554,1456.3560516187763,0.40842864,spoof
-277.81345,88.8901,5.058279,21.165417,-11.034886,-21.627476,-12.330477,-22.800316,-10.774975,-17.720598,-16.878813,-9.884513,-13.24747,0.11561876662234043,1339.6506598182261,0.39454138,spoof
-373.8733,74.75296,7.2352967,16.02412,-5.7700143,-12.625817,-9.7583885,-21.253782,-10.989161,-15.026985,-13.53767,-7.863953,-10.602164,0.09309895833333333,1318.508259571863,0.4167981,spoof
-296.4979,91.606224,-8.804468,18.162617,-16.377748,-21.388287,-13.170711,-19.688288,-7.0546627,-17.282024,-15.686374,-7.817827,-12.553527,0.13671215160472974,1404.2126381265357,0.35967955,spoof
-375.674,66.98712,11.923822,16.020098,-5.0155835,-12.605823,-10.817912,-20.014612,-11.332661,-16.316782,-14.582089,-8.686717,-10.445119,0.13447672526041668,1712.1425311103972,0.43581468,spoof
-272.78708,76.21612,5.825533,17.761211,-12.13941,-19.113297,-13.398712,-22.757229,-10.829308,-17.31971,-12.937999,-7.789053,-13.986753,0.160980224609375,1813.5134730331622,0.37542424,spoof
-266.97382,79.80932,9.225614,21.855133,-9.282782,-17.762768,-14.692993,-23.075748,-10.601266,-17.640625,-14.286525,-9.267228,-13.789174,0.14094453699448528,1705.852212700354,0.35077494,spoof
-307.08337,90.66272,-5.8312244,15.821168,-13.159395,-17.752167,-15.437465,-20.931057,-9.218156,-17.184801,-14.768649,-7.734289,-11.584052,0.11515894944105691,1410.1856357395015,0.36806902,spoof
-312.94995,79.55214,5.2408547,32.123745,-10.067546,-21.599436,-13.218113,-24.731174,-14.24765,-19.13171,-13.64776,-8.698284,-10.044625,0.10331873739919355,1379.411788682701,0.36074013,spoof
-305.79913,73.10591,18.916792,15.628799,-5.0186377,-14.350762,-14.361031,-20.656328,-11.988983,-16.183159,-13.201352,-8.388865,-11.560861,0.14342638001824817,1737.50874050086,0.40397686,spoof
-336.10223,60.81796,16.62173,24.863922,-7.3760214,-17.819466,-10.9554825,-21.53465,-16.590502,-17.202589,-13.884211,-6.0669456,-10.664229,0.14277522935779816,1682.2511087618968,0.4217017,spoof
-431.61447,40.519577,12.045403,17.531786,-4.6486645,-12.798857,-6.3852654,-14.057104,-10.460502,-13.046326,-10.811978,-4.804875,-8.614977,0.13844155365566038,1842.7492791829739,0.45347214,spoof
-393.4379,58.376713,5.3470592,9.753942,-4.4271255,-12.636845,-10.466477,-15.778869,-8.89316,-12.383589,-14.009875,-6.5758386,-10.52368,0.12365618322649573,1602.2120840308964,0.43815833,spoof
-381.9862,84.72693,8.611179,15.287975,-7.651121,-18.655478,-11.790848,-23.06678,-9.944471,-16.20861,-14.202608,-7.1849093,-13.756861,0.11616654829545454,1451.4232198232532,0.4063835,spoof
-297.40985,72.08585,5.414848,19.196249,-13.293227,-21.09784,-13.540248,-23.063538,-11.64733,-16.323555,-12.666897,-6.6750803,-13.253493,0.1522886214717742,1722.879084113736,0.38799152,spoof
-367.23676,76.43352,3.3041406,24.444744,-13.834238,-19.398895,-8.815873,-25.583279,-12.50969,-17.32123,-12.030292,-8.170908,-11.07815,0.11170495074728261,1522.0447504550586,0.42655927,spoof
-385.75723,42.252163,21.477722,22.245447,-4.156122,-11.052066,-9.0084505,-17.59111,-13.931408,-15.442666,-13.986718,-7.9840617,-8.528405,0.13025795541158536,1608.9696919751902,0.4180755,spoof
-315.8717,96.62594,1.6630416,11.857514,-8.54728,-19.403917,-15.64244,-21.936861,-10.64083,-17.00481,-15.884604,-8.1411085,-15.072148,0.12323146913109756,1400.825519418294,0.370825,spoof
-381.81924,83.683876,7.049916,11.459705,-7.9468374,-14.291644,-10.969903,-18.31748,-9.180801,-15.065546,-16.475126,-7.240971,-11.057172,0.09028024384469698,1402.9187916677208,0.39764705,spoof
-312.29523,74.62787,5.363096,8.753523,-5.748873,-13.579118,-11.840601,-20.733461,-10.006952,-15.201939,-14.157527,-7.164904,-11.47164,0.1350155101102941,1600.7293209018865,0.37508777,spoof
-377.43677,62.422577,16.278101,23.075848,-8.235753,-13.476034,-8.500655,-20.730795,-14.666771,-17.528408,-14.030815,-8.106352,-9.556631,0.10775902157738096,1498.0151175793917,0.4056836,spoof
-398.41156,46.989555,3.924548,11.077974,-4.412137,-10.054452,-7.7517157,-13.680072,-7.9683475,-11.7581625,-10.842783,-4.8379207,-9.123533,0.1262780230978261,1750.3930221456212,0.44206464,spoof
-337.90625,84.63173,-2.7859004,19.720743,-9.657188,-17.731792,-9.933553,-20.995056,-6.5346217,-16.36546,-17.529636,-9.11188,-13.763151,0.09564138829022989,1304.3444386970834,0.33519417,spoof
-364.9982,78.11719,15.914344,16.144665,-6.3481827,-13.403473,-11.707106,-21.517754,-11.669553,-16.083336,-13.423791,-8.706998,-10.46275,0.12144621792218543,1552.9296151079072,0.43451142,spoof
-383.98145,49.673164,5.3952694,12.105082,-7.406416,-14.370405,-8.868079,-15.38824,-8.595989,-13.206428,-12.071745,-5.1972566,-11.837164,0.15816869491185898,1855.5285155092492,0.42047772,spoof
-371.97797,73.11302,10.426243,13.098609,-9.887614,-13.727702,-9.833927,-21.469921,-12.430788,-17.235624,-12.978588,-8.197346,-10.08344,0.11976613562091504,1536.14409291023,0.39589083,spoof
-318.24207,81.56712,-1.3213477,5.4107795,-12.095374,-13.465805,-12.131492,-17.94424,-7.631855,-13.2749405,-14.153621,-7.587009,-11.943222,0.10713958740234375,1497.489852835044,0.41765857,spoof
-331.57355,75.699875,-2.2373614,8.635112,-10.957842,-11.75301,-12.20891,-16.235388,-5.203036,-13.908225,-16.040089,-8.002538,-10.466508,0.12769493689903846,1510.1933192449744,0.38637537,spoof
-372.05182,56.893337,1.1054052,17.752785,-8.694344,-13.944466,-7.293871,-15.618707,-8.49105,-11.9352255,-9.361521,-5.369144,-7.934417,0.12063278518356643,1644.985134832206,0.4446644,spoof
-365.9181,85.207924,13.371237,20.965975,-17.663359,-18.850609,-13.545582,-27.947649,-15.07555,-20.384035,-13.581548,-6.7810264,-9.60892,0.10967548076923077,1488.637974288417,0.40387765,spoof
-318.8807,62.938843,3.4192443,8.930767,-6.4033194,-10.676593,-8.919944,-14.259402,-6.8611026,-12.35018,-13.446289,-7.60695,-10.058934,0.14131035862198796,1670.4728492920701,0.41354102,spoof
-282.11136,87.3883,3.5694323,19.475418,-9.85101,-18.809313,-15.48119,-22.336437,-7.81848,-16.238768,-16.16536,-7.48759,-14.149582,0.12001065340909091,1408.8914865442296,0.38457203,spoof
-380.83942,55.475628,5.525791,17.276999,-8.422268,-14.930862,-9.008001,-16.250721,-9.49485,-14.112529,-10.774092,-5.5441484,-8.887678,0.13441179800724637,1774.7965053493613,0.41864514,spoof
-297.18744,69.30302,5.606586,19.051481,-9.561203,-16.414083,-11.203165,-19.636219,-9.881131,-16.58117,-14.254204,-6.9006886,-11.763901,0.14053594241352202,1701.1868881990727,0.35415164,spoof
-313.74646,59.121334,15.975973,25.22076,-10.41151,-17.199583,-10.534666,-20.922188,-15.189365,-17.047955,-13.881689,-7.3874593,-10.334531,0.1513944657821229,1767.4507413906908,0.3866425,spoof
-377.91248,59.01745,5.401656,18.116617,-8.969575,-17.027018,-8.672121,-19.631306,-11.243164,-15.410179,-11.887392,-6.0321565,-11.137273,0.1519868192616959,1783.2045847723255,0.4257643,spoof
-428.52344,58.89544,9.25835,10.362731,-2.743924,-8.791635,-9.277161,-17.03858,-10.71687,-13.957119,-14.136289,-8.21745,-8.968261,0.11366850754310345,1432.2330944779926,0.4498896,spoof
-332.71158,75.19438,-4.222174,6.603139,-12.855335,-14.952357,-11.812054,-19.557484,-8.753948,-14.031937,-13.615611,-7.8062377,-12.792139,0.15840541294642857,1762.610899612372,0.42451674,spoof
-426.65692,43.197987,2.3004456,4.9143987,-0.9912735,-6.1186113,-5.7999687,-8.194859,-5.299525,-8.160051,-9.989322,-7.6828065,-5.979662,0.109893798828125,1495.2189834030423,0.44043547,spoof
-370.91794,51.71825,16.007395,17.57982,-6.7253575,-14.480146,-9.5637865,-19.860325,-14.672411,-16.362558,-13.322855,-6.944733,-9.35454,0.15273333610372342,1817.4342657331938,0.4401711,spoof
-365.8331,73.71493,8.567093,17.549513,-7.9374,-14.344352,-9.025626,-19.459116,-10.57185,-15.645801,-11.780629,-6.3830924,-9.249914,0.13460918537621358,1691.6201732157208,0.41164145,spoof
-397.6804,56.661232,15.169701,23.395052,-7.122887,-16.323017,-11.299236,-20.032679,-13.399641,-16.596962,-10.770423,-5.837815,-10.405188,0.14251056407232704,1813.269795111873,0.44183412,spoof
-328.34216,72.73899,4.529194,12.847962,-7.8307157,-13.593456,-11.297557,-18.704866,-9.292555,-14.8721075,-14.104317,-7.427235,-11.846119,0.13212200126262627,1634.3955072374176,0.3876379,spoof
-442.42633,53.0647,25.62294,21.623062,0.8869377,-12.296366,-10.00809,-17.918043,-16.276016,-16.633942,-14.823475,-8.521173,-8.0755415,0.11693837691326531,1527.609573312235,0.45142365,spoof
-321.11084,47.75027,16.794851,27.305729,-11.061919,-13.814276,-6.734134,-19.87905,-14.24515,-16.34733,-12.119872,-7.2422056,-8.961777,0.1446924529007177,1784.1379888839735,0.3801584,spoof
-391.76138,47.435097,8.959459,9.315348,-3.7805898,-12.232922,-8.698048,-13.435059,-9.417758,-12.637947,-10.739965,-4.0919285,-9.798027,0.1429954594017094,1757.9462705135288,0.43238053,spoof
-316.38855,77.57797,-6.789708,17.07492,-14.099991,-22.261557,-12.387444,-20.814453,-6.5016456,-15.842207,-16.51896,-6.5656137,-13.314316,0.13677978515625,1646.7773815232495,0.38471568,spoof
-404.68826,70.50103,8.848405,14.763747,-2.7490938,-12.523796,-14.086651,-17.817179,-10.862933,-15.241322,-14.484385,-7.315527,-9.7352705,0.11629827235772358,1630.6787012763505,0.3920729,spoof
-396.75024,52.075947,13.571547,14.365808,-6.548804,-7.1052494,-5.7275295,-15.762466,-10.425797,-13.511685,-12.703881,-7.499264,-7.9732804,0.10724977587090163,1457.8613303730879,0.4093337,spoof
-316.56116,79.65023,8.576851,12.090941,-4.782944,-13.991151,-11.331467,-16.749159,-8.470674,-13.8008795,-13.517785,-7.1501794,-9.434083,0.12348429361979167,1640.410916628324,0.41680396,spoof
-395.6869,72.557465,7.788394,24.084473,-10.323033,-19.764133,-13.317467,-22.313992,-12.80664,-17.293434,-11.776157,-6.243976,-11.452573,0.13788986206054688,1625.5386787097405,0.415893,spoof
-376.51645,71.511475,2.1001215,12.733002,-8.897358,-14.717065,-12.231237,-20.295424,-9.936832,-14.519374,-12.954615,-6.3450336,-12.027332,0.12674827137212644,1596.8276769688832,0.3953815,spoof
-333.32703,66.428055,17.748116,28.908833,-12.0908985,-19.42152,-11.555976,-23.08601,-13.02395,-18.658562,-12.770497,-6.683881,-12.029721,0.14395941260026737,1765.536406211609,0.37398684,spoof
-279.2492,81.277534,4.758246,17.474789,-13.977008,-19.640942,-14.201082,-23.105776,-11.72892,-18.167198,-13.98966,-8.029716,-12.919083,0.140464975052521,1750.875312947567,0.39591113,spoof
-410.20364,72.362625,12.678347,20.812246,-7.374698,-14.15202,-10.324522,-17.981876,-10.119573,-17.2515,-15.626733,-5.0159373,-9.169001,0.0924072265625,1458.3335404262627,0.42623276,spoof
-372.6735,30.723621,13.777708,15.455751,-3.3609064,-5.501871,-5.3737564,-10.645089,-10.454395,-10.665729,-9.966925,-7.794453,-6.8243885,0.09321227254746836,1237.9154556635408,0.43764567,spoof
-301.85825,92.15856,-12.928153,-0.36204198,-12.699432,-14.315209,-14.269057,-18.264389,-2.968155,-11.302791,-14.175478,-7.2991323,-12.13492,0.12119773582175926,1438.694926083113,0.3653777,spoof
-414.59747,45.366734,3.5092018,11.842106,-6.881614,-13.239327,-7.690846,-15.310053,-7.8449297,-12.714036,-12.241442,-4.4715214,-9.4950075,0.15177483514908258,1957.206725275788,0.44786897,spoof
-304.42834,60.593597,17.59718,28.01256,-7.9402356,-17.497597,-9.711848,-18.98432,-12.561943,-17.54548,-11.979744,-6.3613815,-11.808831,0.1614169761782787,1908.707582510137,0.4095399,spoof
-318.09344,52.42723,26.47443,23.869055,-7.812527,-15.389711,-11.600803,-21.386265,-15.549149,-17.556469,-16.443352,-7.925228,-11.043973,0.16612698739035087,1989.9087911675065,0.38834804,spoof
-382.69235,62.578506,-5.1619177,11.83575,-8.17079,-18.437294,-10.114393,-17.796124,-5.7951455,-12.795236,-13.137546,-3.9438052,-11.953583,0.12860636072834647,1685.5365787376493,0.4335899,spoof
-369.7315,64.001274,17.265244,23.208876,-4.281965,-16.468363,-12.767648,-22.01367,-16.285282,-17.564201,-13.913419,-8.098586,-8.984569,0.11977821539256199,1540.9525610079725,0.44709718,spoof
-327.7162,80.73554,3.8948874,23.168468,-9.596609,-22.011103,-13.1532135,-24.01902,-12.574002,-17.307594,-12.771505,-7.073212,-12.176601,0.11126708984375,1473.5450637969832,0.40635777,spoof
-396.80316,64.34736,-1.8323674,11.705509,-6.3621883,-14.73231,-10.404567,-18.299372,-8.534326,-14.427655,-12.133491,-5.3524876,-12.406718,0.12092866443452381,1629.8284385245177,0.4255498,spoof
-390.2894,61.075356,11.656052,18.400475,-10.035793,-15.393176,-10.690406,-21.732357,-13.170674,-15.8653755,-14.537063,-6.3711104,-10.107371,0.1324905563186813,1864.6643020354472,0.43806446,spoof
-337.99887,87.741745,0.55213267,14.993194,-8.180384,-21.74389,-14.975247,-22.988153,-10.115557,-17.403051,-14.929947,-6.472103,-14.050897,0.1262327100409836,1555.8928319603533,0.38871965,spoof
-318.61157,72.528725,9.597252,18.35184,-5.5572376,-17.937317,-12.120091,-21.982473,-13.7180605,-15.050557,-12.240015,-7.870675,-13.595213,0.1507518737296748,1705.0084478332908,0.40393528,spoof
-331.98907,60.739185,10.178533,12.368327,-4.496294,-12.549505,-9.914707,-12.898628,-6.9353495,-10.526294,-12.718134,-8.001765,-9.079172,0.11743642769607843,1541.0191379200062,0.40673742,spoof
-350.35107,61.4304,14.269948,13.985032,-2.8086226,-16.675322,-11.832583,-19.858505,-11.575792,-16.075493,-14.3077,-8.4822235,-10.800815,0.19160817081766918,1873.430708109218,0.40198606,spoof
-339.6909,63.716854,12.701703,20.926697,-11.622435,-15.94802,-11.303791,-21.943825,-12.215228,-17.68947,-13.900941,-7.8215017,-11.428778,0.1289333767361111,1714.074583730967,0.40007442,spoof
-364.86368,57.15146,19.883167,26.421541,-9.317808,-12.946754,-8.690605,-22.235006,-16.32421,-17.667088,-12.985747,-8.593437,-8.301108,0.10621038472877359,1575.9565543467102,0.4164269,spoof
-428.8672,40.46702,11.050373,3.4360917,-1.044695,-5.54599,-7.02418,-10.969076,-7.354271,-9.41939,-9.592959,-6.218532,-5.6158257,0.13943998994883042,1733.86193736703,0.45234174,spoof
-365.81802,88.01819,14.3028,27.609917,-12.73711,-20.64235,-14.681201,-26.68297,-16.485031,-19.761618,-13.137991,-8.257995,-12.022866,0.10841225678066038,1416.413318436345,0.4231647,spoof
-396.84915,37.328403,19.671555,21.005445,-3.1289613,-10.219306,-4.832711,-14.73049,-13.993004,-14.996167,-13.0864315,-6.9134727,-8.132899,0.12903567394578314,1597.3236197199653,0.45243654,spoof
-365.2808,33.080307,19.250277,25.961653,-9.2524605,-13.001459,-9.282107,-14.5478,-8.02685,-13.953277,-10.904128,-2.7978818,-11.45422,0.2652865323153409,2690.4554764465224,0.44763073,spoof
-348.0816,72.704666,3.6183217,24.245348,-7.977511,-19.383034,-11.008556,-20.04385,-8.912625,-16.754427,-12.414033,-6.5830126,-10.332791,0.13118269636824326,1625.419976214924,0.40688592,spoof
-416.12372,61.402824,-1.5000618,5.9007535,-8.096665,-14.305805,-9.113905,-16.310371,-7.353379,-12.592888,-10.698714,-5.128879,-10.644609,0.11702572006777108,1533.5423676475525,0.44592053,spoof
-378.87222,56.419426,17.699366,19.128197,-3.5635488,-14.306245,-11.590975,-18.097403,-12.791518,-15.31523,-12.9539,-6.815776,-8.596746,0.14265847507911392,1756.088229804761,0.44570285,spoof
-379.06195,57.95073,9.478577,23.312069,-9.877873,-16.052263,-6.7217727,-18.336634,-11.121746,-14.943478,-12.171932,-6.6764855,-11.111247,0.13032328999125875,1709.027052042506,0.42369497,spoof
-401.04364,52.054073,1.5300287,7.535591,-9.052667,-9.277188,-6.6085005,-16.735044,-7.2766695,-12.337652,-12.578525,-7.0713835,-9.86641,0.11866155660377359,1578.5556806031063,0.425548,spoof
-332.90573,72.28734,1.0052363,17.63903,-9.820021,-17.541578,-9.266784,-20.397772,-10.052027,-15.799107,-12.99011,-6.6232805,-10.560211,0.11132055474806202,1480.457418609481,0.41045284,spoof
